Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	30.01.2019																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Latin America & Caribbean (excluding high income)	LAC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.802811261	2.968415061	2.73094127	4.184628823	2.242818111	3.315876428	2.871781839	1.931978564	2.890050224	4.159412163	4.223662157	6.413089167	14.50077484	23.13284835	14.65814807	9.493713596	12.54061843	9.269288964	15.08843408	17.61993741	9.297983396	6.623259805	7.600114963	14.11071526	12.46515487	10.84031688	10.48348892	15.1201542	12.24935726	25.06289668	22.43966772	12.24997563	13.36219327	15.3333511	11.88949735	9.6472775	7.144652085	6.777915712	5.978809412	6.708079185	6.279969203	5.317652897	5.545408967	7.029135619	6.419478354	7.217671089	6.893245413	8.747184144	3.722460577	5.447234819	5.95260961	4.210899992	3.230741953	2.685213614	2.760327672	3.698837218	3.672633475	
Lao PDR	LAO	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																										64.81468778	51.11545874	14.4277167	25.84914866	55.26652112	37.90738077	12.97176039	5.993841477	11.18257934	7.700595511	19.68536442	13.72521226	19.35281673	84.5044589	127.9739664	24.79777661	8.868073802	6.318464743	13.45008984	10.69042854	8.640322479	10.80510123	7.438286006	8.863450638	-2.932073533	9.196571112	10.4687176	7.528859305	6.473972084	5.726559182	2.348585293	3.02252102	1.851795769	
Lebanon	LBN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																														72.99645552	15.50184839	47.65565986	97.4338199	24.74301781	7.873717058	10.67900557	1.738109733	11.54676721	4.017918266	0.812850465	-2.087983147	-1.525151547	4.921187921	1.581252489	-0.943340806	-1.08952996	0.883364953	3.174303887	7.557046234	10.29365481	0.23723353	3.361871134	6.917133895	2.776971736	2.401874204	2.605926928	1.38803357	2.498198339	
Liberia	LBR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																										0.720027494	-1.392728846	15.51149136	16.85827722	0.490010865	9.134885392	12.01764253	17.32634788	-2.722842101	6.512001318	10.9234478	5.070422076	3.69064999	1.796854228	1.049618321	4.850799608	-2.182014585	
Libya	LBY	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																									13.30692472	7.184917534	27.24724117	14.36260188	22.60535308	28.56853571	9.46070039	11.02016968	21.82955491	-25.31279599	14.16106783	18.25071664	8.980670119	-6.66792158	-17.30902884	-19.39851237	-2.557563453	14.41965935	
St. Lucia	LCA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																			5.545103988	16.66108721	21.03222416	8.110827273	6.586972	2.72325013	2.753121039	2.342761641	4.433845739	6.255533985	0.546391048	3.918244122	8.252341394	5.40299569	1.924292137	1.10932529	2.530507478	5.064807427	0.520502643	2.855834455	2.315904744	2.33903543	1.183827559	-1.028006317	0.42657653	5.218770324	0.712678004	6.89816114	5.05901696	11.11634614	-4.677380051	-0.434739214	9.255077404	0.514120626	0.524144363	3.693686674	-0.367008703	7.989747892	-2.466192229	2.319307154	
Latin America & Caribbean	LCN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.985072197	3.047509953	2.774983415	3.848615284	2.406196854	3.454758621	3.429360488	3.310624488	3.466665628	4.187470636	5.063903656	6.539215679	14.50077484	23.13284835	15.06364582	9.046317235	12.51355749	7.921356425	14.61446095	16.95186403	10.04785875	6.72853721	6.596398252	6.612408239	8.748085141	6.194444253	8.780298962	10.7763446	9.952643809	18.5479003	14.61025916	5.568290059	9.677854667	11.72227822	10.50866723	3.911552776	3.705589981	5.371090357	4.068668123	3.532014268	3.898448933	3.676473386	4.718566777	6.451983852	6.590122306	6.533334632	6.625507168	7.741429293	3.702317367	4.633536832	5.821929239	3.777008003	2.573577153	2.12412207	2.478826265	2.647219393	2.691378909	
Least developed countries: UN classification	LDC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG									2.199553539	5.542540925	2.951206219	3.274825732	4.809316279	9.658932998	14.33261158	12.65700203	9.549602085	8.757184868	9.635491312	10.2876534	11.53683579	9.502262443	9.505334015	9.274212858	10.25881939	10.33243351	7.326263986	11.11963117	9.811527963	11.61772469	11.08712705	12.92806312	11.2311405	11.18257934	21.43225747	11.89528973	9.977330242	6.13148164	8.115968514	6.57639838	6.766693628	5.285927217	4.881217483	7.734844574	8.547060522	7.562707888	7.632454586	6.31018937	10.3169796	3.592415149	6.927187551	8.803225926	5.839290976	4.182660162	3.050515257	3.483509391	4.100000002	4.984251818	
Low income	LIC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.344601067	1.125028298	4.175667242	2.055388589	4.692093527	4.716648093	0.576561685	3.165169051	4.959447055	4.17521589	3.377475325	4.644237089	7.684397711	14.50431399	11.93375313	9.927094453	10.66334846	9.228393702	10.59694338	12.74093493	10.62826136	9.7152941	10.81740027	10.25881939	8.991468031	7.7090797	5.822995726	9.36193041	9.539541279	10.68835972	12.27042531	10.22751426	7.742645673	24.41256968	12.70636909	9.07483508	3.897151472	6.013941165	7.442427529	7.572064645	4.620966808	3.532994301	8.449880035	9.73425648	7.623689381	7.789747358	6.796332103	9.54315062	5.177294796	6.451598185	8.582559078	5.839290976	4.339736821	2.201213132	3.283137312	5.077146909	5.071620081	
Liechtenstein	LIE	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												8.243705244	8.243725856	8.243711178	8.243707046	8.243699688	2.230425189	2.2304378	2.230416316	2.230441535	2.230427595	7.012709025	7.176863497	3.217654678	2.951436933	2.855201162	3.698224852	2.519540663	2.50531223	3.143823995	5.402444426	5.870130986	4.023554056	3.301885506	0.852359088	1.795951981	0.815421359	0.514706114	0.014630341	0.819191906	1.552523977	0.985854942	0.650820776	0.632557217	0.810167293	1.190569632	1.314880476	6.58173838	-2.11669208	-9.900663628									
Sri Lanka	LKA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG			-2.346607445	3.310969962	1.598710454	1.167546712	-1.803544374	1.838875559	12.09837353	1.298485201	12.5084704	1.498452691	8.966860032	12.74859449	24.37874263	5.350294665	9.975573153	14.69108361	10.91788581	15.39729607	19.97751201	20.88530133	12.10106036	16.90683027	20.30051589	0.583905559	5.917284932	7.751491596	10.11703403	10.92315725	20.06327529	10.62402316	9.403706116	9.88439431	9.770584818	9.30343963	10.8174558	8.924468818	9.214160128	4.162701159	7.277430207	13.66480016	8.111570257	8.748664398	8.801492462	10.41872675	11.27702945	14.02844282	16.32701602	5.879882636	22.79926063	3.831394082	10.82843223	6.23691336	2.912103826	0.649042285	4.080132361	8.264306275	
Lower middle income	LMC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							3.661066805	2.510964553	2.133091038	3.002523867	4.133733044	3.222593257	5.71844602	14.38583753	16.35839397	7.5000411	10.0521444	10.57993949	9.183311939	13.22023606	14.24589465	9.540118812	8.301317584	9.04678191	9.653549047	6.620181896	6.55450969	8.649746631	7.924236985	8.585054863	10.63719873	14.93854506	9.730395305	11.6054293	11.09260134	11.31040617	9.606813038	9.018940617	8.157102494	6.585056801	6.300218425	6.742151312	5.009884329	5.513383292	7.858478608	7.077562097	8.508347339	6.571770337	11.32281892	2.903178666	8.88066394	9.14339641	6.616997199	4.235055355	4.173531359	3.080219149	3.543250245	4.575617135	
Low & middle income	LMY	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								2.087758072	2.367642139	3.575816852	4.297286675	4.144429811	6.079736607	12.66206332	18.26755168	10.18627487	10.03770758	10.68855112	9.331739788	12.85276675	14.72521835	9.57797518	8.095863097	8.745485397	9.653549047	8.211499609	6.081282938	8.763086907	9.12334716	8.912837024	10.71588515	14.61025916	11.15008268	12.60079912	20.60060944	11.08421036	9.340824059	7.142633015	7.151938713	6.755275296	7.572064645	5.549479797	4.497379274	5.513383292	7.552626413	6.962313919	7.952890362	6.638004721	10.39022227	3.490329749	6.54140722	7.992678897	5.038840157	3.486389	2.837020552	2.442823374	3.465781043	4.085788187	
Lesotho	LSO	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		1.348916697	1.667438987	1.590662055	2.000486073	3.432335656	3.737002264	-5.764515521	4.067381768	5.723202015	1.981820541	5.985496223	13.94212193	6.965017551	9.820344324	24.76217211	4.542947274	7.478893625	16.54644426	2.428385527	41.45950091	12.57711572	-4.852643938	11.55684173	8.102949977	18.70777948	16.25327235	11.73578352	20.08110092	14.83928391	11.99390391	17.82722234	13.93898992	11.29797376	7.766636117	12.8165184	6.002044899	9.018940617	9.922233731	8.131252792	6.300218425	11.47305426	14.20693263	2.438813144	9.600392856	5.922842475	9.310988802	-5.374386568	12.55879049	1.246460996	8.482451599	9.525052095	2.481440968	8.899617718	12.82248608	9.837686835	3.418011263	2.943178148	
Late-demographic dividend	LTE	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																10.65637827	7.995644123	8.738147105	7.358528994	13.02527412	17.31170448	10.2689361	6.659547609	5.976967024	4.991894025	4.859515083	4.669629359	6.255533985	3.645311401	5.554007632	8.33115258	9.594151097	8.800976885	10.13082721	11.51989345	9.941706033	6.75156934	5.809706197	4.99674703	4.326096153	5.643734138	4.718960972	3.952387613	5.218770324	6.775237831	6.89816114	6.7790941	8.21798824	8.023536411	1.993722823	5.472439284	5.260896424	3.283487093	2.206888441	1.776821879	2.04106016	2.00347227	3.604221905	
Lithuania	LTU	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					18.98183392	11.45056547	3.350391636	-1.259304733	1.280475077	-0.321999515	0.316685352	-0.807966186	2.688245435	6.898361944	6.743987637	8.567987545	9.704806953	-3.295134066	2.378523369	5.228250697	2.69851331	1.287683387	1.027470375	0.306313743	0.950554934	4.254472523	
Luxembourg	LUX	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-3.65861057	3.894667676	3.14595299	5.834324167	2.797435388	3.93299824	0.430967186	5.016652769	5.293013802	16.94327755	-0.814190412	5.788809646	12.20224877	16.98070535	-0.855297918	12.21568212	1.17220718	5.129982471	6.354425262	7.921360922	7.18200721	10.81138046	6.81869473	4.407486877	3.092483954	-0.083772069	0.063026935	2.776437051	4.020983118	2.513387786	1.82283936	3.729075747	5.972769354	3.542372379	2.332070546	4.487871879	-0.959847187	-2.003672421	5.800739446	2.164982461	0.457001712	1.680807315	2.682816428	2.954943815	4.195702289	7.035516419	1.490136296	3.883715788	1.398017695	3.616722473	4.773590945	2.556496803	1.695922765	1.645842437	1.31907195	-1.309389049	2.129662112	
Latvia	LVA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					12.60244276	5.809706197	4.804258824	1.496105317	3.615480202	2.29280089	5.094358026	4.916778232	6.762208315	11.17370305	12.40970913	20.116005	11.75146447	-9.679660604	-0.811835684	6.394654453	3.615730465	1.646877668	1.758484932	0.001230036	0.273965388	3.058498607	
Macao SAR	 China	MAC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																								8.105724088	14.37169609	3.144552867	5.637057588	11.87840195	8.842582341	12.49382275	10.98993694	11.63705155	14.8311145	9.551262818	6.740308941	8.193359964	2.218207402	1.64271124	-1.980129951	-1.247367393	-1.66853822	-1.401808747	-1.321197904	0.080366318	1.918502327	5.566344901	7.805429077	8.821158072	10.09062617	0.877122038	4.778778643	7.494650543	6.929749852	7.72605269	8.638586281	4.502454556	0.88511456	2.272675518
St. Martin (French part)	MAF	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																											
Morocco	MAR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								-3.745040633	-2.277979869	3.008154311	3.467698425	4.065197465	3.584219942	6.039392995	23.89823584	0.931315959	4.976593893	10.77096653	8.417213279	7.344609063	33.02313144	9.470476914	6.298352503	6.970198035	6.201153438	8.95364432	7.490749486	3.014808423	3.670596552	2.919979056	7.694359622	5.396316179	4.587878329	3.034982455	0.655340244	7.538402934	0.435488562	0.713391653	0.391321279	0.56954637	-0.74228819	0.652317542	1.20854449	1.062605003	1.219221107	1.190540613	1.548030758	3.595054801	4.530497095	0.146912227	0.975621692	-0.690980556	0.36933523	1.307292036	0.377809577	2.129048244	1.449832986	0.787563884	
Monaco	MCO	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												5.983841221	6.867038719	7.76504016	11.36296996	13.64988631	10.80857371	8.806831063	9.158778395	10.10257385	11.25731706	11.44262644	11.99148117	9.515161657	7.277082434	5.52667122	5.278883101	2.780449533	3.072778582	3.308386255	2.640561225	2.53981717	2.135882318	1.550030843	1.345662501	1.307909324	1.604583021	1.014049998	0.900920825	0.046246933	1.400616572	1.648899564	2.380168026	1.878676665	1.589788259	0.196399521	2.160164297	2.557242137	2.385726909	0.076600482	1.100889376	0.899612475	1.188872254	0.784148781	0.584326362	1.051230171	0.393906286		
Moldova	MDA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					27.85197717	12.50293992	9.461730105	39.78166596	27.32875202	12.0892511	9.827401932	14.86563148	7.986655576	9.344524931	13.41946589	15.90683386	9.244336052	2.17013051	11.07095119	7.261624158	7.894475331	4.133092737	6.374525412	9.821887957	5.714269366	6.275620699	
Madagascar	MDG	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		1.789455744	3.390928395	3.676858783	1.652713091	4.345048353	5.817270514	0.673724706	0.970851321	3.864346837	6.904562851	3.588168432	3.024334951	11.90087581	22.80443507	4.691046149	9.927094453	8.593907549	6.794867625	11.32652279	14.9868789	26.66612686	28.5757913	21.47212471	10.25881939	10.41994122	14.15963728	23.03182876	21.16269342	11.97707647	11.45836895	12.88436585	14.41502328	12.08151915	41.65314674	45.12345581	17.83903447	7.293515221	8.436683278	9.714659148	7.233168831	7.267082121	15.2758701	2.764595892	14.30381102	18.31994277	11.46970025	9.603343667	9.092586858	8.36281708	8.794425437	8.229923929	5.490078268	5.086078707	6.626032052	7.551383102	6.680803451	8.280734365	
Maldives	MDV	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					4.656329733	4.10041398	-1.137982956	2.753306612	2.032412452	50.89282754	0.497535216	3.111366681	9.970040066	9.158171199	7.365834659	10.11806838	11.05004369	11.28683318	2.881621549	12.63498685	6.776952582	6.430355698	4.640863141	7.929888204	0.129067159	3.227131496	
Middle East & North Africa	MEA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG										1.112975943	3.467698425	9.942122539	1.981686623	10.50993547	42.19735245	5.638632838	9.511812969	10.15832877	7.441071635	19.60598191	22.36994895	11.45340716	6.056048408	6.172106036	6.201153438	3.597121043	3.517705899	8.842020422	4.684429432	8.703528822	15.50184839	7.323659566	5.40526535	4.691343344	7.331189486	7.111222126	6.440355675	5.799701508	-1.715244867	6.83750414	10.94798496	0.716439379	3.66774096	4.498484954	10.92051543	14.92590549	9.151615886	8.349522797	17.6898312	-8.70527002	11.16571396	13.16538942	4.500643802	1.87332555	0.609089241	-1.604872689	0.925405895	6.007235035	
Mexico	MEX	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.418054336	2.560773027	3.211692187	5.800203531	1.554566053	4.956987206	3.170000302	1.022533659	6.969811597	2.682680976	6.358650504	6.539215679	13.38736805	23.13284835	15.58259721	19.36354569	30.44223576	16.00237853	19.67329801	40.78812845	26.29746578	61.8441415	86.63359287	59.4226459	58.73138332	69.35087878	142.8364894	100.4472642	26.80694804	28.19638053	23.42971901	14.84439191	36.16304601	8.810504399	38.46465708	26.54551237	18.74486929	15.42968529	16.10281905	11.15220612	6.041490115	5.503365872	4.039455569	7.961710977	5.873921411	6.389222408	5.789061291	6.172512071	3.947662895	4.545151338	5.842873195	4.065926968	1.529730821	4.423341944	2.787393039	5.378639195	6.132709567	
Marshall Islands	MHL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																							7.3783911	3.510555428	4.107122985	3.68577833	2.453880546	2.8601667	4.123251093	4.757027041	4.989876957	5.044280169	3.014004287	3.033727898	2.624672691	2.807151408	2.79593743	2.484409201	5.264159734	1.774385002	-2.975265537	-1.484835488	5.560722753	1.552881956	3.382127174	2.0456691	2.873110351	1.064756649	3.029259957	1.54926295	1.540141288	3.773857761	3.324431122	0.153869389	-3.292860555	-1.510430832	6.206966284	1.326852596	
Middle income	MIC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								2.621119967	2.166149449	3.170762125	4.297286675	4.664180023	6.413089167	14.67627088	23.13284835	9.663879252	10.28135906	10.71375379	9.43968074	14.30114944	16.53494462	9.486369679	7.512025239	8.346881697	9.546314481	7.934208583	5.865482923	9.327893305	9.069183859	8.912837024	11.99390391	16.5268799	11.15008268	13.58799041	16.76235663	11.06010852	9.606813038	7.987287667	7.405277993	6.585056801	7.635438475	6.040738836	4.934160803	5.331077167	7.166980195	6.817737677	8.447746704	6.518033506	10.4086318	2.799721712	6.690988166	7.793084707	4.783577048	3.135118609	3.01621767	2.31050732	3.06678197	3.829406481	
Macedonia	 FYR	MKD	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																93.92132139	1271.664039	442.1294225	151.8857062	17.09161634	2.864820906	3.929288823	1.391708978	2.738066906	8.178383164	4.718960972	0.943966842	1.651648967	-0.16638101	4.896255511	3.252624178	4.592552569	5.491194036	0.295077614	2.041283023	3.72217234	1.002733921	4.483832293	1.446460968	2.003671139	3.465015172	3.41722878
Mali	MLI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG									21.0864475	3.589356089	6.029744682	6.695440089	6.472314207	3.95723277	4.818047314	22.98913825	10.94633765	8.063946429	8.562151175	11.42124509	14.50165303	10.80850735	13.15369969	10.81740027	9.25199785	-3.482490329	-0.138300097	-1.906532422	-4.252931555	3.415378476	7.602112651	-5.816057299	0.738816824	3.235094155	39.56235191	15.8089839	-1.652119196	5.58019783	1.739575029	16.28604558	-0.61972792	4.678362083	3.512881723	-7.59428427	3.598624144	7.501726395	4.646873359	4.555046079	6.751514309	5.175462393	4.368099028	12.15342195	4.604821364	0.701147246	1.25050494	3.086648801	1.359706582	1.928277709	
Malta	MLT	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												0.633192914	-1.2232847	8.686778088	3.363716158	5.363243567	5.026705875	4.92052595	4.154982038	6.206482103	12.3925681	7.780339493	3.441691467	-0.305484132	-0.176647557	0.636513584	3.517705899	3.051469898	1.859561319	2.147038379	3.151049838	3.350873875	3.554418424	2.854505918	3.561744069	0.781587412	2.102932493	5.588162396	1.377413533	3.147248219	7.330282792	2.701792892	1.296836319	-1.296979242	1.063956017	1.796389776	2.864050771	2.797555553	3.000323778	2.690049278	3.829863487	2.26648023	2.006908972	1.964976844	2.31712326	2.69386933	1.765028083	2.418488881	
Myanmar	MMR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		1.449437153	0.600847632	0.943781956	-3.716340394	1.691103361	3.555211257	15.99159038	1.692843591	2.762252862	-1.428609509	-2.309432622	0.755485934	10.00483197	56.52089519	16.49666784	10.12871565	1.921799345	0.797356399	5.616649893	1.235183732	4.425183763	3.374468429	1.957338816	2.517888846	1.567250834	6.55450969	21.23842152	25.19562117	57.68447809	18.53959537	23.74884473	21.7454654	36.24942844	22.08015049	19.60084363	23.03749309	33.79422446	35.82523976	22.64049005	2.461773988	24.84446478	41.508928	20.49653941	3.601128079	19.1635299	21.30049881	23.64390812	13.61865795	4.878599246	7.043211894	10.25457667	3.130096953	4.378070843	4.173531359	4.136696739	3.615678095	6.224444912	
Middle East & North Africa (excluding high income)	MNA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG										0.806310205	4.352968852	7.20756526	2.88672356	8.754110292	29.45063091	5.914022109	9.511812969	11.34903298	8.982417485	15.0505676	18.17507639	12.88237375	6.177200456	9.835457219	7.704916515	3.930975636	6.868015215	9.368089798	9.746106792	17.28293688	17.74305137	14.06074179	15.76126301	11.02676502	11.03617194	10.67900557	4.356595375	9.876277439	0.391321279	3.361418922	10.0716655	2.106195064	2.725337471	4.730951962	10.99962339	9.089580559	8.625223874	8.659145958	15.35548006	0.228993917	13.44356767	11.66297635	5.893158923	3.822519535	2.25404184	2.200738796	1.418933278	5.134925937	
Montenegro	MNE	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																										20.20455994	3.079137969	8.302448685	5.912148098	4.315162641	10.0729633	16.05246867	7.652009508	2.413242603	1.638167472	1.230572932	0.152521967	2.115335122	1.019960733	2.210123253	5.151483059	3.841221213	
Mongolia	MNG	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																							1.981421199	0.904250241	-3.08759377	-1.44806091	-9.172359951	0.809788822	0.930987714	7.147738828	23.24292531	93.31995108	173.6906825	318.8972253	64.31938833	60.27242543	10.8075727	21.67213423	-1.93179699	10.88175698	11.99969139	10.44854466	6.369687351	10.23657453	16.69147301	20.09843877	21.98677158	11.62856765	21.44875375	1.826703689	39.17818796	15.11926549	12.78437885	2.907848339	7.448836598	1.733009104	2.228752217	10.64279307	
Northern Mariana Islands	MNP	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																												-3.897196262	0.803092406	0.40322367	0.213970193	1.565097469	12.56801352	2.662406816	-0.868486352	-0.615352524	1.907770426	1.680961503	4.114590873	6.558545329	4.710814716	1.836057619	
Mozambique	MOZ	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																						4.080640745	17.45962059	13.03281338	17.67562477	33.14982186	12.70973699	181.450032	48.32547479	47.37560111	34.05503502	91.22634851	32.53050916	47.94287751	50.85982841	49.80201607	35.18542232	10.62273365	6.013941165	8.567364305	10.90252432	14.62032533	10.95675106	4.916111477	7.493728189	6.197670173	7.904869902	6.713518582	7.982322988	1.076609949	7.643517477	3.332125604	5.854608684	3.917514322	2.63370311	4.381372346	11.91846738	12.86051544	
Mauritania	MRT	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		0.686809249	2.432663329	4.455239526	4.534007655	-2.065441092	4.143078923	2.38156363	-0.011585492	-1.538874597	0.128158632	6.271946073	7.122218449	16.51271656	12.6843691	15.0043654	6.030640977	6.386544291	2.489199173	12.23491815	6.547449017	7.265103039	10.08595785	7.255798771	10.91260667	10.24492579	7.260251667	10.46212787	5.383194826	7.976124849	2.642477548	41.41310563	5.741941641	11.91288483	11.09260134	2.841920073	1.857063697	12.07706339	18.45161325	5.494923622	5.403671673	5.038039653	7.954457959	7.792433336	11.75291007	9.555354003	18.45708426	3.365513974	9.439622077	1.121312586	18.87756591	15.90373791	0.987753375	3.012686363	-9.156199303	-4.866080114	4.100000002	4.199999993	
Mauritius	MUS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																		8.579408474	10.75180184	17.93646676	26.56956991	10.86389905	8.865237352	8.436703598	7.463674732	8.199523983	8.022561311	12.9149974	10.88645753	11.04755787	10.12099643	8.56427903	5.355399193	9.220218113	6.555430336	5.403201521	7.002042734	5.120769333	6.964902553	5.283073536	2.085981243	7.099825067	5.853830854	5.714790146	6.090583879	4.258955826	10.78491138	8.308223771	5.686486544	-0.654098457	1.126476543	3.161552331	2.465522321	2.750947362	1.48040678	0.960808817	2.147550646	1.346717897	
Malawi	MWI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-0.472886998	4.195335291	5.674913993	-0.591081963	3.707566151	0.207326517	-2.076579341	6.604855231	2.395707641	8.778850901	7.902491845	0.924482025	9.313034023	18.29678037	8.192416396	10.03770758	13.37826951	0.219778176	3.421461526	15.79275339	16.40573891	9.663258357	11.22976911	12.77205599	8.930836088	13.50928432	16.72386678	31.09180596	22.50948307	10.66083429	10.69237006	13.27642115	28.17466666	26.17187901	77.21958346	52.34560851	20.83484034	19.54848477	39.69077832	30.53395149	25.62246729	112.693648	10.34609429	14.84662752	10.74123602	19.96725933	4.099721432	11.96466714	7.899822531	12.12717946	14.07576137	17.65610124	27.30039651	20.88370338	20.53465854	19.54413214	13.46150517	
Malaysia	MYS	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-7.758582596	-1.110945875	16.83762648	1.126726017	2.6524046	-1.377540921	-2.323085683	-3.280694526	4.905967051	-0.509437297	-0.468653964	0.343843149	17.87411972	12.70923561	-3.077578299	12.72616133	6.86512096	9.840380882	12.05947668	6.87507873	1.060019131	2.559055735	5.91038721	4.792784022	-1.605922201	-8.717319861	7.666714753	3.62002625	4.461703544	3.807814974	3.583932121	2.414320728	3.987057505	3.937406358	3.633483944	3.679960787	3.482757434	8.499103063	0.045764876	8.854492991	-1.581873912	3.12861409	3.29920244	6.00950623	8.862356839	3.980757434	4.881499099	10.38875703	-5.99209755	7.266866576	5.412408084	0.999932304	0.174474486	2.467466779	-0.366769952	1.952743785	3.817591748	
North America	NAC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		0.939036516	1.244634712	1.270801433	1.503939679	1.919825811	2.898778535	3.480335622	4.367188241	4.95848845	6.056642029	5.077700631	5.90012527	9.686715636	14.98394773	9.261424055	5.488939826	6.796543933	6.602965643	8.255897781	9.854087069	10.77663486	8.83802407	5.76261687	3.548237335	3.328355564	3.067263117	4.761032693	4.54444536	4.713338852	3.699156703	3.328513079	2.279550581	2.379261482	1.959564202	2.260575656	1.825553431	1.711503645	1.085256199	1.903893879	2.275519805	1.658242746	1.535124592	2.824739991	3.280222606	3.21763825	3.072266625	3.31877548	2.085337649	0.333664945	1.221349397	2.064627467	1.842051483	1.615007088	1.8826072	0.164414985	0.943984238	2.036206797	
Namibia	NAM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																						3.523010551	16.99283978	13.29960073	12.71358919	23.96524283	10.06739411	9.395085196	20.17166531	15.07775463	6.379763656	5.9959287	10.26942533	9.40337974	20.69416345	6.583545479	14.95033918	6.940705358	8.331488269	6.699456052	10.18961197	11.17697907	10.09211124	1.137837009	2.432600179	5.513834901	9.413627608	10.15396841	10.90850529	6.962891303	3.564140723	3.80506442	12.88187328	8.796315965	6.25817644	1.951956563	9.856757815	7.35219873	
New Caledonia	NCL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							7.008143127	4.022405938	4.760261057	11.0013057	11.31864887	7.51288431	7.764086398	6.564977407	12.62827103	7.112224002	6.541881323	5.867217493	-15.51090352	35.0575533	12.59887241	13.7443497	9.84347141	7.76906594	8.839672211	5.650584351	9.422900667	1.702884843	2.559240236	1.718431939	-4.635603934	3.630409061	2.841715951	2.715282903	2.891693714	1.331530992	1.422278083	2.058456281	0.206839297	0.098993836	-0.616260194																		
